0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.12376,0.099592,0.074661,0.067652,0.066349,0.067276,0.068582,0.069126,0.0681,0.06485,0.058852,0.049859,0.038238,0.02535,0.013556,0.01,0.01,0.01,0.01,0.01
0.72135,0.67364,0.63132,0.62049,0.62038,0.62404,0.62779,0.62964,0.6283,0.62254,0.6108,0.59091,0.55979,0.51221,0.44018,0.33789,0.21219,0.094299,0.022962,0.01
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.74872,0.40067,0.14857
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.74866,0.40063,0.14855
0.72235,0.67452,0.63211,0.62121,0.62104,0.62463,0.62828,0.63003,0.62861,0.62285,0.61114,0.59126,0.5601,0.51244,0.44031,0.33791,0.21217,0.094283,0.022956,0.01
0.12438,0.10011,0.075064,0.067997,0.066658,0.067554,0.068823,0.069328,0.06827,0.065002,0.058993,0.049983,0.038334,0.025409,0.013584,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
